 Total battles: 7992
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Garchomp           | 22.53504% | 3602   | 22.535% | 2689   | 21.738% | 
 | 2    | Ferrothorn         | 20.54555% | 3284   | 20.546% | 2841   | 22.967% | 
 | 3    | Tyranitar          | 18.46221% | 2951   | 18.462% | 2424   | 19.596% | 
 | 4    | Latios             | 15.76577% | 2520   | 15.766% | 1947   | 15.740% | 
 | 5    | Politoed           | 15.69069% | 2508   | 15.691% | 2217   | 17.923% | 
 | 6    | Jirachi            | 15.55931% | 2487   | 15.559% | 1969   | 15.918% | 
 | 7    | Scizor             | 15.40290% | 2462   | 15.403% | 1848   | 14.940% | 
 | 8    | Landorus-Therian   | 14.13914% | 2260   | 14.139% | 1903   | 15.384% | 
 | 9    | Starmie            | 13.53854% | 2164   | 13.539% | 1658   | 13.404% | 
 | 10   | Keldeo             | 13.35711% | 2135   | 13.357% | 1604   | 12.967% | 
 | 11   | Dragonite          | 12.93168% | 2067   | 12.932% | 1469   | 11.876% | 
 | 12   | Skarmory           | 12.39990% | 1982   | 12.400% | 1761   | 14.236% | 
 | 13   | Breloom            | 12.06206% | 1928   | 12.062% | 1470   | 11.884% | 
 | 14   | Volcarona          | 11.98699% | 1916   | 11.987% | 1304   | 10.542% | 
 | 15   | Gliscor            | 11.58659% | 1852   | 11.587% | 1444   | 11.674% | 
 | 16   | Alakazam           | 11.31757% | 1809   | 11.318% | 1263   | 10.210% | 
 | 17   | Hydreigon          | 11.22998% | 1795   | 11.230% | 1404   | 11.350% | 
 | 18   | Gengar             | 10.46046% | 1672   | 10.460% | 1228   |  9.927% | 
 | 19   | Magnezone          |  9.78478% | 1564   |  9.785% | 1212   |  9.798% | 
 | 20   | Heatran            |  9.17793% | 1467   |  9.178% | 1178   |  9.523% | 
 | 21   | Excadrill          |  8.85260% | 1415   |  8.853% | 978    |  7.906% | 
 | 22   | Rotom-Wash         |  8.38338% | 1340   |  8.383% | 1121   |  9.062% | 
 | 23   | Tentacruel         |  7.55130% | 1207   |  7.551% | 932    |  7.534% | 
 | 24   | Gyarados           |  7.38864% | 1181   |  7.389% | 885    |  7.155% | 
 | 25   | Cloyster           |  7.32608% | 1171   |  7.326% | 852    |  6.888% | 
 | 26   | Ninetales          |  7.11336% | 1137   |  7.113% | 990    |  8.003% | 
 | 27   | Jellicent          |  7.01326% | 1121   |  7.013% | 898    |  7.260% | 
 | 28   | Infernape          |  6.80055% | 1087   |  6.801% | 892    |  7.211% | 
 | 29   | Chansey            |  6.26877% | 1002   |  6.269% | 816    |  6.597% | 
 | 30   | Salamence          |  6.12487% | 979    |  6.125% | 737    |  5.958% | 
 | 31   | Forretress         |  6.06231% | 969    |  6.062% | 832    |  6.726% | 
 | 32   | Mamoswine          |  6.05606% | 968    |  6.056% | 782    |  6.322% | 
 | 33   | Terrakion          |  5.71196% | 913    |  5.712% | 636    |  5.142% | 
